SequenceID,Pipeline,LibraryTube,LibraryBarcode,Final Library Concentration,Volume Added to Pool (uL),Run ID,Pooled Library Code,ExtractID,ExtractDate,ExtractedBy,ExtractType,ExtractKit, ExtractConcentration,ExtractBox,ExtractNotes,SampleID,SampleSubject,SampleDate,SampleCollectedBy,SampleNotes,SampleBox,Pooled Library ID,Pooled Library Code,Flow Cell Loaded By,Flow Cell ID,Flow Cell Type,Sequencer,MinION Position,Flongle Adapter,Kit,Run Date,Pipeline,Run Notes
HDZ-184-S248,16S,18,16S18,,,MIN_16_2024-8-21,PL011,HDZ-184-E1,4/15/2024,MB,DNA,Quick-DNA Fecal/Soil Microbe,53,HDZ Loris DNA Extracts Box 2,,HDZ-184,Culi,12/7/2023,HDZ Keepers,,4,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-204-S249,16S,19,16S19,,,MIN_16_2024-8-21,PL011,HDZ-204-E1,6/13/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,43,HDZ Loris DNA Extracts Box 3,,HDZ-204,Culi,1/29/2024,HDZ Keepers,,4,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-212-S250,16S,20,16S20,,,MIN_16_2024-8-21,PL011,HDZ-212-E1,6/6/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,42,HDZ Loris DNA Extracts Box 3,,HDZ-212,Warble,3/27/2024,HDZ Keepers,,4,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-214-S251,16S,21,16S21,,,MIN_16_2024-8-21,PL011,HDZ-214-E1,7/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,43,HDZ Loris DNA Extracts Box 4,,HDZ-214,Warble,6/2/2024,HDZ Keepers,,9,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-339-S252,16S,22,16S22,,,MIN_16_2024-8-21,PL011,HDZ-339-E1,8/9/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,76,HDZ Loris DNA Extracts Box 5,,HDZ-339,Culi,3/8/2024,HDZ Keepers,,7,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-437-S253,16S,23,16S23,,,MIN_16_2024-8-21,PL011,HDZ-437-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,72,HDZ Loris DNA Extracts Box 5,,HDZ-437,Culi,5/4/2024,HDZ Keepers,,9,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
PL-NTC-011-CTRL,16S,24,16S24,,,MIN_16_2024-8-21,PL011,PL-NTC-011-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL010,16S_HDZ-PL-010,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-266-S254,16S,1,16S1,,,MIN_16_2024-8-30,PL012,HDZ-266-E1,7/15/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,40,HDZ Loris DNA Extracts Box 4,,HDZ-266,Culi,1/28/2024,HDZ Keepers,,5,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-267-S255,16S,2,16S2,,,MIN_16_2024-8-30,PL012,HDZ-267-E1,7/15/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,34,HDZ Loris DNA Extracts Box 4,,HDZ-267,Warble,1/22/2024,HDZ Keepers,,5,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-316-S256,16S,3,16S3,,,MIN_16_2024-8-30,PL012,HDZ-316-E1,8/8/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,79,HDZ Loris DNA Extracts Box 5,,HDZ-316,Warble,3/24/2024,HDZ Keepers,,6,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-335-S257,16S,4,16S4,,,MIN_16_2024-8-30,PL012,HDZ-335-E1,7/12/2024,EK,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 4,,HDZ-335,Warble,2/20/2024,HDZ Keepers,,7,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-345-S258,16S,5,16S5,,,MIN_16_2024-8-30,PL012,HDZ-345-E1,8/8/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,69,HDZ Loris DNA Extracts Box 5,,HDZ-345,Culi,3/13/2024,HDZ Keepers,,7,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-348-S259,16S,6,16S6,,,MIN_16_2024-8-30,PL012,HDZ-348-E1,8/8/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,33,HDZ Loris DNA Extracts Box 5,,HDZ-348,Culi,3/18/2024,HDZ Keepers,,7,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-383-S260,16S,7,16S7,,,MIN_16_2024-8-30,PL012,HDZ-383-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,30,HDZ Loris DNA Extracts Box 5,,HDZ-383,Culi,3/9/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-384-S261,16S,8,16S8,,,MIN_16_2024-8-30,PL012,HDZ-384-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,41,HDZ Loris DNA Extracts Box 5,,HDZ-384,Culi,3/11/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-385-S262,16S,9,16S9,,,MIN_16_2024-8-30,PL012,HDZ-385-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,87,HDZ Loris DNA Extracts Box 5,,HDZ-385,Warble,3/14/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-386-S263,16S,10,16S10,,,MIN_16_2024-8-30,PL012,HDZ-386-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,33,HDZ Loris DNA Extracts Box 5,,HDZ-386,Culi,4/22/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-387-S264,16S,11,16S11,,,MIN_16_2024-8-30,PL012,HDZ-387-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,46,HDZ Loris DNA Extracts Box 5,,HDZ-387,Warble,4/1/2024,HDZ Keepers,Warble vulva swollen,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-388-S265,16S,12,16S12,,,MIN_16_2024-8-30,PL012,HDZ-388-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,63,HDZ Loris DNA Extracts Box 5,,HDZ-388,Culi,4/1/2024,HDZ Keepers,Warble vulva swollen,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-389-S266,16S,13,16S13,,,MIN_16_2024-8-30,PL012,HDZ-389-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,84,HDZ Loris DNA Extracts Box 5,,HDZ-389,Culi,3/4/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-390-S267,16S,14,16S14,,,MIN_16_2024-8-30,PL012,HDZ-390-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,18,HDZ Loris DNA Extracts Box 5,,HDZ-390,Culi,3/26/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-391-S268,16S,15,16S15,,,MIN_16_2024-8-30,PL012,HDZ-391-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,45,HDZ Loris DNA Extracts Box 5,,HDZ-391,Warble,3/23/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-392-S269,16S,16,16S16,,,MIN_16_2024-8-30,PL012,HDZ-392-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,7.3,HDZ Loris DNA Extracts Box 5,,HDZ-392,Culi,3/19/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-393-S270,16S,17,16S17,,,MIN_16_2024-8-30,PL012,HDZ-393-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,29,HDZ Loris DNA Extracts Box 5,,HDZ-393,Warble,3/17/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-394-S271,16S,18,16S18,,,MIN_16_2024-8-30,PL012,HDZ-394-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 5,,HDZ-394,Culi,2/1/2024,HDZ Keepers,,,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-395-S272,16S,19,16S19,,,MIN_16_2024-8-30,PL012,HDZ-395-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,65,HDZ Loris DNA Extracts Box 5,,HDZ-395,Culi,3/5/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-396-S273,16S,20,16S20,,,MIN_16_2024-8-30,PL012,HDZ-396-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,30,HDZ Loris DNA Extracts Box 5,,HDZ-396,Culi,3/12/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-397-S274,16S,21,16S21,,,MIN_16_2024-8-30,PL012,HDZ-397-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,80,HDZ Loris DNA Extracts Box 5,,HDZ-397,Unknown,3/7/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-438-S275,16S,22,16S22,,,MIN_16_2024-8-30,PL012,HDZ-438-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,25,HDZ Loris DNA Extracts Box 5,,HDZ-438,Culi,5/3/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-439-S276,16S,23,16S23,,,MIN_16_2024-8-30,PL012,HDZ-439-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,50,HDZ Loris DNA Extracts Box 5,,HDZ-439,Warble,5/3/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
PL-NTC-012-CTRL,16S,24,16S24,,,MIN_16_2024-8-30,PL012,PL-NTC-012-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-230-S277,16S,1,16S1,,,MIN_16_2024-8-30,PL013,HDZ-230-E1,8/23/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 5,,HDZ-230,Culi,3/1/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-231-S278,16S,2,16S2,,,MIN_16_2024-8-30,PL013,HDZ-231-E1,8/23/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,33,HDZ Loris DNA Extracts Box 5,,HDZ-231,Culi,2/29/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-232-S279,16S,3,16S3,,,MIN_16_2024-8-30,PL013,HDZ-232-E1,8/23/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 5,,HDZ-232,Warble,2/28/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-233-S280,16S,4,16S4,,,MIN_16_2024-8-30,PL013,HDZ-233-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,35,HDZ Loris DNA Extracts Box 5,,HDZ-233,Culi,2/28/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-234-S281,16S,5,16S5,,,MIN_16_2024-8-30,PL013,HDZ-234-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,72,HDZ Loris DNA Extracts Box 5,,HDZ-234,Warble,2/7/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-235-S282,16S,6,16S6,,,MIN_16_2024-8-30,PL013,HDZ-235-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,41,HDZ Loris DNA Extracts Box 5,,HDZ-235,Culi,2/7/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-236-S283,16S,7,16S7,,,MIN_16_2024-8-30,PL013,HDZ-236-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,49,HDZ Loris DNA Extracts Box 5,,HDZ-236,Culi,2/27/2024,HDZ Keepers,,4,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-374-S284,16S,8,16S8,,,MIN_16_2024-8-30,PL013,HDZ-374-E1,8/22/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,56,HDZ Loris DNA Extracts Box 5,,HDZ-374,Warble,4/22/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-375-S285,16S,9,16S9,,,MIN_16_2024-8-30,PL013,HDZ-375-E1,8/22/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,36,HDZ Loris DNA Extracts Box 5,,HDZ-375,Culi,4/5/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-376-S286,16S,10,16S10,,,MIN_16_2024-8-30,PL013,HDZ-376-E1,8/22/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,48,HDZ Loris DNA Extracts Box 5,,HDZ-376,Warble,4/3/2024,HDZ Keepers,Warble and Culi resting together,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-377-S287,16S,11,16S11,,,MIN_16_2024-8-30,PL013,HDZ-377-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,38,HDZ Loris DNA Extracts Box 5,,HDZ-377,Culi,4/3/2024,HDZ Keepers,Warble and Culi resting together,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-378-S288,16S,12,16S12,,,MIN_16_2024-8-30,PL013,HDZ-378-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,14,HDZ Loris DNA Extracts Box 5,,HDZ-378,Warble,4/6/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-379-S289,16S,13,16S13,,,MIN_16_2024-8-30,PL013,HDZ-379-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,57,HDZ Loris DNA Extracts Box 5,,HDZ-379,Warble,4/12/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-380-S290,16S,14,16S14,,,MIN_16_2024-8-30,PL013,HDZ-380-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,15,HDZ Loris DNA Extracts Box 5,,HDZ-380,Warble,4/23/2024,HDZ Keepers,,8,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-422-S291,16S,15,16S15,,,MIN_16_2024-8-30,PL013,HDZ-422-E1,7/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,107,HDZ Loris DNA Extracts Box 4,,HDZ-422,Warble,6/16/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-430-S292,16S,16,16S16,,,MIN_16_2024-8-30,PL013,HDZ-430-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,>100,HDZ Loris DNA Extracts Box 5,,HDZ-430,Culi,5/11/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-440-S293,16S,17,16S17,,,MIN_16_2024-8-30,PL013,HDZ-440-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 5,,HDZ-440,Warble,5/9/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-442-S294,16S,18,16S18,,,MIN_16_2024-8-30,PL013,HDZ-442-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,66,HDZ Loris DNA Extracts Box 5,,HDZ-442,Culi,5/12/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-443-S295,16S,19,16S19,,,MIN_16_2024-8-30,PL013,HDZ-443-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,45,HDZ Loris DNA Extracts Box 5,,HDZ-443,Warble,5/12/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-444-S296,16S,20,16S20,,,MIN_16_2024-8-30,PL013,HDZ-444-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,51,HDZ Loris DNA Extracts Box 5,,HDZ-444,Culi,5/10/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-445-S297,16S,21,16S21,,,MIN_16_2024-8-30,PL013,HDZ-445-E1,8/15/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,91,HDZ Loris DNA Extracts Box 5,,HDZ-445,Culi,5/13/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-448-S298,16S,22,16S22,,,MIN_16_2024-8-30,PL013,HDZ-448-E1,8/15/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,99,HDZ Loris DNA Extracts Box 5,,HDZ-448,Warble,5/1/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-449-S299,16S,23,16S23,,,MIN_16_2024-8-30,PL013,HDZ-449-E1,8/15/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,9.8,HDZ Loris DNA Extracts Box 5,,HDZ-449,Warble,4/30/2024,HDZ Keepers,,9,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
PL-NTC-013-CTRL,16S,24,16S24,,,MIN_16_2024-8-30,PL013,PL-NTC-013-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL012,16S_HDZ-PL-012,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-095-S300,16S,1,16S1,,,MIN_16_2024-9-6,PL014,HDZ-095-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,27,HDZ Loris DNA Extracts Box 6,,HDZ-095,Warble,10/26/2023,HDZ Keepers,,3,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-158-S301,16S,2,16S2,,,MIN_16_2024-9-6,PL014,HDZ-158-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,39,HDZ Loris DNA Extracts Box 6,,HDZ-158,Warble?,7/16/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-159-S302,16S,3,16S3,,,MIN_16_2024-9-6,PL014,HDZ-159-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,22,HDZ Loris DNA Extracts Box 6,,HDZ-159,Warble,7/2/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-171-S303,16S,4,16S4,,,MIN_16_2024-9-6,PL014,HDZ-171-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,32,HDZ Loris DNA Extracts Box 6,,HDZ-171,Warble,6/28/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-172-S304,16S,5,16S5,,,MIN_16_2024-9-6,PL014,HDZ-172-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,76,HDZ Loris DNA Extracts Box 6,,HDZ-172,Warble,6/29/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-237-S305,16S,6,16S6,,,MIN_16_2024-9-6,PL014,HDZ-237-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,54,HDZ Loris DNA Extracts Box 6,,HDZ-237,Warble,2/8/2024,HDZ Keepers,,4,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-238-S306,16S,7,16S7,,,MIN_16_2024-9-6,PL014,HDZ-238-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,81,HDZ Loris DNA Extracts Box 6,,HDZ-238,Culi,2/6/2024,HDZ Keepers,,4,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-239-S307,16S,8,16S8,,,MIN_16_2024-9-6,PL014,HDZ-239-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,39,HDZ Loris DNA Extracts Box 6,,HDZ-239,Warble,2/5/2024,HDZ Keepers,,4,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-268-S308,16S,9,16S9,,,MIN_16_2024-9-6,PL014,HDZ-268-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,50,HDZ Loris DNA Extracts Box 6,,HDZ-268,Warble,1/8/2024,HDZ Keepers,,5,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-269-S309,16S,10,16S10,,,MIN_16_2024-9-6,PL014,HDZ-269-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,1.83,HDZ Loris DNA Extracts Box 6,,HDZ-269,Culi,1/14/2024,HDZ Keepers,,5,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
